path	primary_phase	secondary_phases	disposition	evidence_refs	findings_refs	notes
apps/web/app/components/features/admin/AssetDriftBadge.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/AssetDriftWatcherCard.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/CashbackRealizationCard.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/CashbackSparkline.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/CashbackSummaryChip.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/ConfigsHistoryCard.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/CopyButton.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/CreditAdjustmentForm.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/CreditFlowChart.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/CreditTransactionsTable.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/CsvDownloadButton.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/DiscordNotifiersCard.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/FleetFlywheelHeadline.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/MerchantCashbackMonthlyChart.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/MerchantCashbackPaidCard.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/MerchantFlywheelActivityChart.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/MerchantFlywheelChip.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/MerchantOperatorMixCard.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/MerchantRailMixCard.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/MerchantResyncButton.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/MerchantStatsTable.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/MerchantTopEarnersCard.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/MerchantsFlywheelShareCard.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/OperatorMerchantMixCard.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/OperatorStatsCard.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/OrdersSparkline.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/PaymentMethodActivityChart.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/PaymentMethodShareCard.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/PayoutsByAssetTable.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/PayoutsSparkline.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/RealizationSparkline.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/ReasonDialog.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/ReplayedBadge.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/RequireAdmin.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/SettlementLagCard.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/Sparkline.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/StuckOrdersCard.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/StuckPayoutsCard.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/SupplierSpendActivityChart.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/SupplierSpendCard.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/TopUsersByPendingPayoutCard.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/TopUsersTable.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/TreasuryReconciliationChart.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/UserCashbackByMerchantTable.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/UserCashbackMonthlyChart.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/UserOperatorMixCard.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/UserOrdersTable.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/UserPayoutsTable.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/UserRailMixCard.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/UsersRecyclingActivityCard.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/AdminAuditTail.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/AdminMonthlyCashbackChart.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/AdminNav.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/AdminUserFlywheelChip.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/AdminWithdrawalForm.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/AssetCirculationCard.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/AssetDriftBadge.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/AssetDriftWatcherCard.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/CashbackRealizationCard.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/CashbackSparkline.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/CashbackSummaryChip.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/ConfigsHistoryCard.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/CopyButton.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/CreditAdjustmentForm.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/CreditFlowChart.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/CsvDownloadButton.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/DiscordNotifiersCard.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/FleetFlywheelHeadline.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/MerchantCashbackMonthlyChart.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/MerchantCashbackPaidCard.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/MerchantFlywheelActivityChart.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/MerchantFlywheelChip.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/MerchantOperatorMixCard.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/MerchantRailMixCard.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/MerchantResyncButton.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/MerchantStatsTable.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/MerchantTopEarnersCard.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/MerchantsFlywheelShareCard.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/OperatorMerchantMixCard.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/OperatorStatsCard.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/OrdersSparkline.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/PaymentMethodActivityChart.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/PaymentMethodShareCard.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/PayoutsSparkline.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/RealizationSparkline.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/ReplayedBadge.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/SettlementLagCard.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/Sparkline.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/StuckOrdersCard.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/StuckPayoutsCard.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/SupplierSpendActivityChart.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/SupplierSpendCard.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/TopUsersByPendingPayoutCard.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/TopUsersTable.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/TreasuryReconciliationChart.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/UserCashbackByMerchantTable.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/UserCashbackMonthlyChart.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/UserOperatorMixCard.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/UserOrdersTable.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/UserPayoutsTable.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/UserRailMixCard.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/admin/__tests__/UsersRecyclingActivityCard.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/auth/GoogleSignInButton.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/cashback/CashbackBalanceCard.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/cashback/CashbackByMerchantCard.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/cashback/CashbackCalculator.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/cashback/CashbackEarningsHeadline.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/cashback/FlywheelChip.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/cashback/LinkWalletNudge.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/cashback/MonthlyCashbackChart.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/cashback/PendingCashbackChip.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/cashback/PendingPayoutsCard.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/cashback/RailMixCard.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/cashback/__tests__/CashbackBalanceCard.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/cashback/__tests__/CashbackByMerchantCard.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/cashback/__tests__/CashbackCalculator.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/cashback/__tests__/CashbackEarningsHeadline.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/cashback/__tests__/FlywheelChip.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/cashback/__tests__/LinkWalletNudge.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/cashback/__tests__/MonthlyCashbackChart.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/cashback/__tests__/PendingCashbackChip.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/cashback/__tests__/PendingPayoutsCard.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/cashback/__tests__/RailMixCard.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/home/CashbackStatsBand.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/home/FlywheelStatsBand.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/home/MobileHome.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/home/__tests__/CashbackStatsBand.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/home/__tests__/FlywheelStatsBand.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/onboarding/Onboarding.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/onboarding/__tests__/screen-currency.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/onboarding/__tests__/screen-wallet-intro.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/onboarding/atoms.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/onboarding/screen-biometric.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/onboarding/screen-currency.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/onboarding/screen-wallet-intro.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/onboarding/screens-trust.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/onboarding/signup-tail.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/order/OrderPayoutCard.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/order/__tests__/OrderPayoutCard.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/orders/LoopOrdersList.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/orders/OrdersSummaryHeader.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/orders/__tests__/LoopOrdersList.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/orders/__tests__/OrdersSummaryHeader.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/purchase/AmountSelection.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/purchase/EarnedCashbackCard.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/purchase/LoopPaymentStep.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/purchase/PaymentStep.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/purchase/PurchaseComplete.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/purchase/PurchaseContainer.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/purchase/RedeemFlow.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/purchase/__tests__/AmountSelection.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/purchase/__tests__/EarnedCashbackCard.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/purchase/__tests__/LoopPaymentStep.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/purchase/__tests__/PaymentStep.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/purchase/__tests__/PurchaseComplete.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/purchase/__tests__/RedeemFlow.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/wallet/StellarTrustlineStatus.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/wallet/TrustlineSetupCard.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/wallet/__tests__/StellarTrustlineStatus.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/features/wallet/__tests__/TrustlineSetupCard.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/ui/Button.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/ui/Input.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/ui/LazyImage.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/ui/OfflineBanner.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/ui/PageHeader.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/ui/Skeleton.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/ui/Spinner.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/ui/ToastContainer.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/components/ui/__tests__/PageHeader.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/entry.server.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/hooks/__tests__/query-retry.test.ts	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/hooks/__tests__/use-auth.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/hooks/__tests__/use-native-platform.test.ts	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/hooks/__tests__/use-session-restore-a2-1150.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/hooks/__tests__/use-session-restore.test.ts	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/hooks/query-retry.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/hooks/use-app-config.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/hooks/use-auth.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/hooks/use-merchants.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/hooks/use-native-platform.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/hooks/use-orders.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/hooks/use-session-restore.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/native/__tests__/app-lock.native.test.ts	15	14,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/native/__tests__/native-modules.test.ts	15	14,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/native/__tests__/secure-storage-native.test.ts	15	14,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/native/app-lock.ts	15	14,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/native/back-button.ts	15	14,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/native/biometrics.ts	15	14,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/native/clipboard.ts	15	14,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/native/haptics.ts	15	14,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/native/keyboard.ts	15	14,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/native/network.ts	15	14,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/native/notifications.ts	15	14,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/native/platform.ts	15	14,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/native/purchase-storage.ts	15	14,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/native/secure-storage.ts	15	14,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/native/share.ts	15	14,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/native/status-bar.ts	15	14,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/native/task-switcher-overlay.ts	15	14,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/native/webview.ts	15	14,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/root.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes.ts	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/__tests__/admin.assets.$assetCode.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/__tests__/admin.assets.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/__tests__/admin.audit.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/__tests__/admin.operators.$operatorId.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/__tests__/admin.operators.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/__tests__/admin.orders.$orderId.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/__tests__/admin.payouts.$id.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/__tests__/admin.stuck-orders.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/__tests__/admin.users.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/__tests__/calculator.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/__tests__/not-found.test.ts	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/__tests__/settings.cashback.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/__tests__/settings.wallet.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/__tests__/sitemap.test.tsx	18	14	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/admin._index.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/admin.assets.$assetCode.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/admin.assets.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/admin.audit.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/admin.cashback.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/admin.merchants.$merchantId.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/admin.merchants.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/admin.operators.$operatorId.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/admin.operators.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/admin.orders.$orderId.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/admin.orders.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/admin.payouts.$id.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/admin.payouts.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
apps/web/app/routes/admin.stuck-orders.tsx	14	15,16,17,18	unreviewed			initial path-based assignment; confirm during phase 00
